Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Fill (product.metafields.custom.fill),Designer (product.metafields.custom.designer),Shape (product.metafields.custom.shape)
Garcia Washables - Sancho Area Rug,"<div class=""product-overview-data"">
<p><p>Reinvigorate any of your favorite interior spaces with the eye-catching Sancho area rug from Vibe by Jaipur Living. This piece is part of the exciting Garcia collection, a series that draws inspiration from antique heirlooms – classic patterns are reimagined in smart modern materials sure to stand up well to everyday wear and tear.</p><ul><li>Sancho readily resists staining and fading for long-lasting vibrancy. The surface features a smooth texture that cleans up easily, perfect for homes that are shared with pets and children. </li><li> Vibrant colors make Sancho a true statement piece that will transform any space it graces. This design features traditional rug patterns rendered in red, violet, pink, green, and so many hues in between. </li><li> Garcia collection rugs are power loomed with a 100% polyester surface and a durable cotton-poly backing. The patterns and colors are digitally printed on the surface in high resolution. </li><li> Vacuum as needed using a suction-only setting or hard surface attachment. Use a dry white cloth to blot spills before they have a chance to set. Wash on a gentle laundry cycle up to four times.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Orange, Purple ",Size,5' x 8' Rectangular,210.00,108.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20790/148777/239127/ws_gar02_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20790/148777/239127/ws_gar02.jpg",1.0,Sancho,"Orange, Purple (GAR-02)",Vintage / Overdyed,100% Polyester,Machine-Made,"1⁄5"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary,,,
Garcia Washables - Sancho Area Rug,"<div class=""product-overview-data"">
<p><p>Reinvigorate any of your favorite interior spaces with the eye-catching Sancho area rug from Vibe by Jaipur Living. This piece is part of the exciting Garcia collection, a series that draws inspiration from antique heirlooms – classic patterns are reimagined in smart modern materials sure to stand up well to everyday wear and tear.</p><ul><li>Sancho readily resists staining and fading for long-lasting vibrancy. The surface features a smooth texture that cleans up easily, perfect for homes that are shared with pets and children. </li><li> Vibrant colors make Sancho a true statement piece that will transform any space it graces. This design features traditional rug patterns rendered in red, violet, pink, green, and so many hues in between. </li><li> Garcia collection rugs are power loomed with a 100% polyester surface and a durable cotton-poly backing. The patterns and colors are digitally printed on the surface in high resolution. </li><li> Vacuum as needed using a suction-only setting or hard surface attachment. Use a dry white cloth to blot spills before they have a chance to set. Wash on a gentle laundry cycle up to four times.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Orange, Purple ",Size,8' x 10' Rectangular,420.00,216.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20790/148777/239127/ws_gar02_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20790/148777/239127/ws_gar02.jpg",1.0,Sancho,"Orange, Purple (GAR-02)",Vintage / Overdyed,100% Polyester,Machine-Made,"1⁄5"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary,,,
Garcia Washables - Sancho Area Rug,"<div class=""product-overview-data"">
<p><p>Reinvigorate any of your favorite interior spaces with the eye-catching Sancho area rug from Vibe by Jaipur Living. This piece is part of the exciting Garcia collection, a series that draws inspiration from antique heirlooms – classic patterns are reimagined in smart modern materials sure to stand up well to everyday wear and tear.</p><ul><li>Sancho readily resists staining and fading for long-lasting vibrancy. The surface features a smooth texture that cleans up easily, perfect for homes that are shared with pets and children. </li><li> Vibrant colors make Sancho a true statement piece that will transform any space it graces. This design features traditional rug patterns rendered in red, violet, pink, green, and so many hues in between. </li><li> Garcia collection rugs are power loomed with a 100% polyester surface and a durable cotton-poly backing. The patterns and colors are digitally printed on the surface in high resolution. </li><li> Vacuum as needed using a suction-only setting or hard surface attachment. Use a dry white cloth to blot spills before they have a chance to set. Wash on a gentle laundry cycle up to four times.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Orange, Purple ",Size,9' x 12' Rectangular,655.00,342.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20790/148777/239127/ws_gar02_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20790/148777/239127/ws_gar02.jpg",1.0,Sancho,"Orange, Purple (GAR-02)",Vintage / Overdyed,100% Polyester,Machine-Made,"1⁄5"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary,,,
Terra - Canna Area Rug,"<div class=""product-overview-data"">
<p><p>Show your space some love with the Canna area rug from the effortlessly stylish Terra Collection. It features a detailed medallion motif that will bring any room to life with a complementary mix of gray, yellow, ivory, blue, orange, and deep plum hues.</p><ul><li>The Canna area rug features a blend of vibrant and natural tones and space-dyed polyester for a unique colorway and subtle, dimensional sheen. </li><li> This low-pile area rug is power-loomed with precision using durable polyester yarns for lasting beauty in any interior environment. </li><li> The Canna rug's soft, low pile is ideal for bringing everyday luxury into medium and high traffic spaces. A rug pad is recommended.</li><li> Clean your rug with mild soap and a 1:1 blend of water and white vinegar. Vacuum regularly with the beater bar off.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Ivory, Orange, Light Grey ",Size,"18"" x 18"" sample",65.00,42.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12.jpg",1.0,Canna,"Ivory, Orange, Light Grey (TRR-12)",Vintage / Overdyed,100% Polyester,Machine-Made,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Terra - Canna Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12.jpg",,,,,,,,,,,,,,,,,
Terra - Canna Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12_1.jpg",,,,,,,,,,,,,,,,,
Terra - Canna Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12_2.jpg",,,,,,,,,,,,,,,,,
Terra - Canna Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12_3.jpg",,,,,,,,,,,,,,,,,
Terra - Canna Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12_4.jpg",,,,,,,,,,,,,,,,,
Terra - Canna Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12_rug151286_rnr-2.jpg",,,,,,,,,,,,,,,,,
Terra - Canna Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12_rug151288_rnr-2.jpg",,,,,,,,,,,,,,,,,
Terra - Canna Area Rug,"<div class=""product-overview-data"">
<p><p>Show your space some love with the Canna area rug from the effortlessly stylish Terra Collection. It features a detailed medallion motif that will bring any room to life with a complementary mix of gray, yellow, ivory, blue, orange, and deep plum hues.</p><ul><li>The Canna area rug features a blend of vibrant and natural tones and space-dyed polyester for a unique colorway and subtle, dimensional sheen. </li><li> This low-pile area rug is power-loomed with precision using durable polyester yarns for lasting beauty in any interior environment. </li><li> The Canna rug's soft, low pile is ideal for bringing everyday luxury into medium and high traffic spaces. A rug pad is recommended.</li><li> Clean your rug with mild soap and a 1:1 blend of water and white vinegar. Vacuum regularly with the beater bar off.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Ivory, Orange, Light Grey ",Size,"2'9"" x 8' Rectangular runner",275.00,131.60,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12_rug151288_rnr-2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12.jpg",1.0,Canna,"Ivory, Orange, Light Grey (TRR-12)",Vintage / Overdyed,100% Polyester,Machine-Made,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Terra - Canna Area Rug,"<div class=""product-overview-data"">
<p><p>Show your space some love with the Canna area rug from the effortlessly stylish Terra Collection. It features a detailed medallion motif that will bring any room to life with a complementary mix of gray, yellow, ivory, blue, orange, and deep plum hues.</p><ul><li>The Canna area rug features a blend of vibrant and natural tones and space-dyed polyester for a unique colorway and subtle, dimensional sheen. </li><li> This low-pile area rug is power-loomed with precision using durable polyester yarns for lasting beauty in any interior environment. </li><li> The Canna rug's soft, low pile is ideal for bringing everyday luxury into medium and high traffic spaces. A rug pad is recommended.</li><li> Clean your rug with mild soap and a 1:1 blend of water and white vinegar. Vacuum regularly with the beater bar off.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Ivory, Orange, Light Grey ",Size,3' x 12' Rectangular runner,445.00,212.10,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12_rug151288_rnr-2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12.jpg",1.0,Canna,"Ivory, Orange, Light Grey (TRR-12)",Vintage / Overdyed,100% Polyester,Machine-Made,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Terra - Canna Area Rug,"<div class=""product-overview-data"">
<p><p>Show your space some love with the Canna area rug from the effortlessly stylish Terra Collection. It features a detailed medallion motif that will bring any room to life with a complementary mix of gray, yellow, ivory, blue, orange, and deep plum hues.</p><ul><li>The Canna area rug features a blend of vibrant and natural tones and space-dyed polyester for a unique colorway and subtle, dimensional sheen. </li><li> This low-pile area rug is power-loomed with precision using durable polyester yarns for lasting beauty in any interior environment. </li><li> The Canna rug's soft, low pile is ideal for bringing everyday luxury into medium and high traffic spaces. A rug pad is recommended.</li><li> Clean your rug with mild soap and a 1:1 blend of water and white vinegar. Vacuum regularly with the beater bar off.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Ivory, Orange, Light Grey ",Size,"9'3"" x 13'3"" Rectangular","1,610.00",765.10,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12_rug151288_rnr-2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19292/144285/231969/ws_trr12.jpg",1.0,Canna,"Ivory, Orange, Light Grey (TRR-12)",Vintage / Overdyed,100% Polyester,Machine-Made,"1⁄4"" (approx.)",Includes decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Torren Pillow - Lindy,"<div class=""product-overview-data"">
<p><p>Bring dimension to your seating arrangements with the textural Lindy pillow from the Torren Pillow series from Vibe by Jaipur Living. This attractive design combines geometric elements with global flair, a soft and welcoming addition to any of your favorite spaces.</p><ul><li>Torren Pillow designs are made from weather-resistant materials for use indoors and outdoors alike. </li><li> Select from three versatile color options, each one based on cozy earth tones for easy coordination. This contemporary indoor/outdoor pillow is a durable option for reading chairs, sofas, and patio loungers. </li><li> Lindy is a 100% polyester pillow with an intricately woven face and a solid fabric back panel. The back is outfitted with a hidden zipper to make the plush insert easy to remove. </li><li> Remove the cover before spot cleaning with mild soap and cool water. Rinse thoroughly and allow to air dry.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Tan, Ivory ",Size,"22"" x 22"" square (polyester fill)",86.00,44.80,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19699/145104/233159/ws_tor01_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19699/145104/233159/ws_tor01.jpg",1.0,Lindy,"Tan, Ivory (TOR-01)",Geometric,100% Polyester,Machine-Made,,No decorative fringe,Outdoor/Indoor,India,Not available,Not available,Not necessary,Polyester,,
Torren Pillow - Lindy,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19699/145104/233159/ws_tor01.jpg",,,,,,,,,,,,,,,,,
Torren Pillow - Lindy,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19699/145104/233159/ws_tor01_1.jpg",,,,,,,,,,,,,,,,,
Torren Pillow - Lindy,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19699/145104/233159/ws_tor01_2.jpg",,,,,,,,,,,,,,,,,
Torren Pillow - Lindy,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19699/145104/233159/ws_tor01_4.jpg",,,,,,,,,,,,,,,,,
Torren Pillow - Lindy,"<div class=""product-overview-data"">
<p><p>Bring dimension to your seating arrangements with the textural Lindy pillow from the Torren Pillow series from Vibe by Jaipur Living. This attractive design combines geometric elements with global flair, a soft and welcoming addition to any of your favorite spaces.</p><ul><li>Torren Pillow designs are made from weather-resistant materials for use indoors and outdoors alike. </li><li> Select from three versatile color options, each one based on cozy earth tones for easy coordination. This contemporary indoor/outdoor pillow is a durable option for reading chairs, sofas, and patio loungers. </li><li> Lindy is a 100% polyester pillow with an intricately woven face and a solid fabric back panel. The back is outfitted with a hidden zipper to make the plush insert easy to remove. </li><li> Remove the cover before spot cleaning with mild soap and cool water. Rinse thoroughly and allow to air dry.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Light Blue, Grey ",Size,"22"" x 22"" square (polyester fill)",86.00,44.80,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19699/145104/233157/ws_tor04_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19699/145104/233157/ws_tor04.jpg",1.0,Lindy,"Light Blue, Grey (TOR-04)",Geometric,100% Polyester,Machine-Made,,No decorative fringe,Outdoor/Indoor,India,Not available,Not available,Not necessary,Polyester,,
